No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
306    2026    第4クォーター    教養教育院    外国語セミナーＢ（ドイツ語）(主：外国語セミナーＢ（ドイツ語）)    芹澤　円    木2    4G472
307    2026    第4クォーター    教養教育院    外国語セミナーＢ（フランス語）(主：外国語セミナーＢ（フランス語）)    箱田　徹    木2    4G543
308    2026    第4クォーター    教養教育院    心理学Ｂ    清水　大地    木2    4U006
309    2026    第4クォーター    教養教育院    教育と人間形成    近田　政博    木2    4U012
310    2026    第4クォーター    教養教育院    文学Ａ    山本 秀行    木2    4U013
311    2026    第4クォーター    教養教育院    文学Ｂ    樋口　大祐    木2    4U016
312    2026    第4クォーター    教養教育院    芸術と文化Ａ    余田　有希子    木2    4U021
313    2026    第4クォーター    教養教育院    芸術と文化Ｂ    韓　河羅    木2    4U024
314    2026    第4クォーター    教養教育院    日本史Ａ    木場　貴俊    木2    4U025
315    2026    第4クォーター    教養教育院    東洋史Ｂ    真下 裕之    木2    4U027
316    2026    第4クォーター    教養教育院    アジア史Ｂ    橘　誠    木2    4U029
317    2026    第4クォーター    教養教育院    考古学Ｂ    李　陽浩    木2    4U031
318    2026    第4クォーター    教養教育院    美術史Ｂ    野田　麻美    木2    4U032
319    2026    第4クォーター    教養教育院    科学史Ｂ    塚原 東吾    木2    4U033
320    2026    第4クォーター    教養教育院    数学Ｂ    福山 克司    木2    4U065
321    2026    第4クォーター    教養教育院    科学技術と社会Ｄ    前島　康光    木2    4U109
322    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    衣笠　太朗    木2    4U414
323    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    馬場　綾香    木2    4U415
324    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    柴　亜矢子    木2    4U416
325    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    Bjoern Kasper    木2    4U439
326    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    橋木 郁子    木2    4U440
327    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    横田 一哉    木2    4U441
328    2026    第4クォーター    教養教育院    第三外国語（ドイツ語）Ｔ４    衣笠　太朗    木2    4U461
329    2026    第4クォーター    教養教育院    外国語セミナーＢ（ドイツ語）(副：外国語セミナーＢ（ドイツ語）)    芹澤　円    木2    4U472
330    2026    第4クォーター    教養教育院    フランス語初級Ａ４    川口 陽子    木2    4U492
331    2026    第4クォーター    教養教育院    フランス語初級Ａ４    池田　信虎    木2    4U493
332    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    武内 英公子    木2    4U514
333    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    釣 馨    木2    4U515
334    2026    第4クォーター    教養教育院    外国語セミナーＢ（フランス語）(副：外国語セミナーＢ（フランス語）)    箱田　徹    木2    4U543
335    2026    第4クォーター    教養教育院    中国語初級Ｂ４    桂　小蘭    木2    4U602
336    2026    第4クォーター    教養教育院    中国語初級Ｂ４    姫　梅    木2    4U603
337    2026    第4クォーター    教養教育院    中国語初級Ｂ４    夏　麒    木2    4U604
338    2026    第4クォーター    教養教育院    中国語初級Ｂ４    康　敏    木2    4U605
339    2026    第4クォーター    教養教育院    中国語初級Ｂ４    孫　芸珊    木2    4U606
340    2026    第4クォーター    教養教育院    中国語初級Ｂ４    太田　匡亮    木2    4U607
341    2026    第4クォーター    教養教育院    中国語初級Ｂ４    陳　迪    木2    4U608
342    2026    第4クォーター    教養教育院    中国語初級Ｂ４    張　昆    木2    4U609
343    2026    第4クォーター    教養教育院    ロシア語初級Ｂ４    高島　尚生    木2    4U652
344    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    秋元 忍    木2    4U677
345    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    近藤 徳彦    木2    4U678
346    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    谷　めぐみ    木2    4U679
347    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    岡本　香代子    木2    4U680
348    2026    第4クォーター    教養教育院    健康・スポーツ科学実習２    小林　直生    木2    4U681
349    2026    第4クォーター    教養教育院    線形代数４    和田　康載    木2    4U753
350    2026    第4クォーター    教養教育院    線形代数４    影山 康夫    木2    4U754
351    2026    第4クォーター    教養教育院    線形代数４    大須賀 昇    木2    4U755
352    2026    第4クォーター    教養教育院    線形代数４    長坂 耕作    木2    4U756
353    2026    第4クォーター    教養教育院    線形代数４    山添　隆志    木2    4U757
354    2026    第4クォーター    教養教育院    線形代数４　Z（学番下3桁：001～110）    佐野　太郎    木2    4U758
355    2026    第4クォーター    教養教育院    線形代数４　Z（学番下3桁：111～）    高坂 良史    木2    4U759
356    2026    第4クォーター    教養教育院    線形代数４    エスカラ　エマソン    木2    4U760
357    2026    第4クォーター    教養教育院    線形代数４（英語での開講）    ブレンドレ　ヤーグ    木2    4U761
358    2026    第1クォーター    教養教育院    グローバルラーニングスキルズ(主：グローバルラーニングスキルズ)    岡部　友樹    木3    1G102
359    2026    第1クォーター    教養教育院    グローバルラーニングスキルズ(副：グローバルラーニングスキルズ)    岡部　友樹    木3    1U102
360    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    畠中　茉莉子    木3    1U417
361    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    林 良子    木3    1U418
362    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    毛利 真実    木3    1U442
363    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    TRUMMER-FUKADA STEFAN    木3    1U443
364    2026    第1クォーター    教養教育院    ドイツ語中級Ｃ１    安田　麗    木3    1U452
365    2026    第1クォーター    教養教育院    ドイツ語中級Ｃ１    芹澤　円    木3    1U453
366    2026    第1クォーター    教養教育院    第三外国語（ドイツ語）Ｔ１    畠中　茉莉子    木3    1U462
367    2026    第1クォーター    教養教育院    フランス語初級Ａ１    箱田　徹    木3    1U494
368    2026    第1クォーター    教養教育院    フランス語初級Ａ１    廣田　大地    木3    1U495
369    2026    第1クォーター    教養教育院    フランス語初級Ａ１    礒谷　有亮    木3    1U496
370    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    ストキンジェル　アルノー    木3    1U516
371    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    釣 馨    木3    1U517
372    2026    第1クォーター    教養教育院    フランス語中級Ｃ１    中條　健志    木3    1U523
373    2026    第1クォーター    教養教育院    第三外国語（フランス語）Ｔ１    箱田　徹    木3    1U535
374    2026    第1クォーター    教養教育院    中国語初級Ａ１    陳　凱僑    木3    1U582
375    2026    第1クォーター    教養教育院    中国語初級Ａ１    高橋　康徳    木3    1U583
376    2026    第1クォーター    教養教育院    中国語初級Ｂ１    桂　小蘭    木3    1U612
377    2026    第1クォーター    教養教育院    中国語初級Ｂ１    夏　麒    木3    1U613
378    2026    第1クォーター    教養教育院    中国語初級Ｂ１    団　陽子    木3    1U614
379    2026    第1クォーター    教養教育院    中国語初級Ｂ１    馬 麗娟    木3    1U615
380    2026    第1クォーター    教養教育院    中国語初級Ｂ１    畢　奇    木3    1U616
381    2026    第1クォーター    教養教育院    中国語中級Ｃ１    康　敏    木3    1U629
382    2026    第1クォーター    教養教育院    ロシア語初級Ｂ１    髙田　映介    木3    1U653
383    2026    第1クォーター    教養教育院    微分積分１    澤　正憲    木3    1U762
384    2026    第1クォーター    教養教育院    微分積分入門１    上田　好寛    木3    1U781
385    2026    第1クォーター    教養教育院    量子力学基礎    伊藤　飛鳥    木3    1U812
386    2026    第1クォーター    教養教育院    物理学実験基礎    竹内 康雄    木3,4    1U814
387    2026    前期    教養教育院    物理学実験    竹内 康雄    木3,4    1U816
388    2026    第1クォーター    教養教育院    生物学実験１    原山 洋    木3,4    1U848
389    2026    第1クォーター    教養教育院    情報基礎    福島　宙輝    木3    1U8S1
390    2026    第2クォーター    教養教育院    グローバルエキスパートセミナー(主：グローバルエキスパートセミナー)    西川　太郎    木3    2G108
391    2026    第2クォーター    教養教育院    グローバルエキスパートセミナー(副：グローバルエキスパートセミナー)    西川　太郎    木3    2U108
392    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    畠中　茉莉子    木3    2U417
393    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    林 良子    木3    2U418
394    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    毛利 真実    木3    2U442
395    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    TRUMMER-FUKADA STEFAN    木3    2U443
396    2026    第2クォーター    教養教育院    ドイツ語中級Ｃ２    安田　麗    木3    2U452
397    2026    第2クォーター    教養教育院    ドイツ語中級Ｃ２    芹澤　円    木3    2U453
398    2026    第2クォーター    教養教育院    第三外国語（ドイツ語）Ｔ２    畠中　茉莉子    木3    2U462
399    2026    第2クォーター    教養教育院    フランス語初級Ａ２    箱田　徹    木3    2U494
400    2026    第2クォーター    教養教育院    フランス語初級Ａ２    廣田　大地    木3    2U495
401    2026    第2クォーター    教養教育院    フランス語初級Ａ２    礒谷　有亮    木3    2U496
402    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    ストキンジェル　アルノー    木3    2U516
403    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    釣 馨    木3    2U517
404    2026    第2クォーター    教養教育院    フランス語中級Ｃ２    中條　健志    木3    2U523
405    2026    第2クォーター    教養教育院    第三外国語（フランス語）Ｔ２    箱田　徹    木3    2U535
406    2026    第2クォーター    教養教育院    中国語初級Ａ２    陳　凱僑    木3    2U582
407    2026    第2クォーター    教養教育院    中国語初級Ａ２    高橋　康徳    木3    2U583
408    2026    第2クォーター    教養教育院    中国語初級Ｂ２    桂　小蘭    木3    2U612
409    2026    第2クォーター    教養教育院    中国語初級Ｂ２    夏　麒    木3    2U613
410    2026    第2クォーター    教養教育院    中国語初級Ｂ２    団　陽子    木3    2U614
411    2026    第2クォーター    教養教育院    中国語初級Ｂ２    馬 麗娟    木3    2U615
412    2026    第2クォーター    教養教育院    中国語初級Ｂ２    畢　奇    木3    2U616
413    2026    第2クォーター    教養教育院    中国語中級Ｃ２    康　敏    木3    2U629
414    2026    第2クォーター    教養教育院    ロシア語初級Ｂ２    髙田　映介    木3    2U653
415    2026    第2クォーター    教養教育院    健康・スポーツ科学講義Ａ    加藤　佳子    木3    2U727
416    2026    第2クォーター    教養教育院    健康・スポーツ科学講義Ｂ    井澤 和大    木3    2U728
417    2026    第2クォーター    教養教育院    微分積分２    澤　正憲    木3    2U762
418    2026    第2クォーター    教養教育院    微分積分入門２    上田　好寛    木3    2U781
419    2026    第2クォーター    教養教育院    相対論基礎    伊藤　飛鳥    木3    2U812
420    2026    第2クォーター    教養教育院    生物学実験２    原山 洋    木3,4    2U848
421    2026    第3クォーター    教養教育院    外国語セミナーＡ（ドイツ語）(主：外国語セミナーＡ（ドイツ語）)    安田　麗    木3    3G473
422    2026    第3クォーター    教養教育院    外国語セミナーＡ（フランス語）(主：外国語セミナーＡ（フランス語）)    礒谷　有亮    木3    3G545
423    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    畠中　茉莉子    木3    3U417
424    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    林 良子    木3    3U418
425    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    毛利 真実    木3    3U442
426    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    TRUMMER-FUKADA STEFAN    木3    3U443
427    2026    第3クォーター    教養教育院    第三外国語（ドイツ語）Ｔ３    畠中　茉莉子    木3    3U462
428    2026    第3クォーター    教養教育院    外国語セミナーＡ（ドイツ語）(副：外国語セミナーＡ（ドイツ語）)    安田　麗    木3    3U473
429    2026    第3クォーター    教養教育院    フランス語初級Ａ３    箱田　徹    木3    3U494
430    2026    第3クォーター    教養教育院    フランス語初級Ａ３    馬場　智也    木3    3U496
431    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    ストキンジェル　アルノー    木3    3U516
432    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    釣 馨    木3    3U517
433    2026    第3クォーター    教養教育院    第三外国語（フランス語）Ｔ３    箱田　徹    木3    3U535
434    2026    第3クォーター    教養教育院    外国語セミナーＡ（フランス語）(副：外国語セミナーＡ（フランス語）)    礒谷　有亮    木3    3U545
435    2026    第3クォーター    教養教育院    中国語初級Ａ３    陳　暁    木3    3U584
436    2026    第3クォーター    教養教育院    中国語初級Ｂ３    馬 麗娟    木3    3U610
437    2026    第3クォーター    教養教育院    中国語初級Ｂ３    夏　麒    木3    3U611
438    2026    第3クォーター    教養教育院    中国語初級Ｂ３    畢　奇    木3    3U612
439    2026    第3クォーター    教養教育院    中国語初級Ｂ３    李　玥    木3    3U613
440    2026    第3クォーター    教養教育院    中国語初級Ｂ３    桂　小蘭    木3    3U614
441    2026    第3クォーター    教養教育院    中国語初級Ｂ３    高　茜    木3    3U615
442    2026    第3クォーター    教養教育院    ロシア語初級Ｂ３    クドヤーロワ　タチアーナ    木3    3U653
443    2026    第3クォーター    教養教育院    線形代数入門１    森本　和輝    木3    3U747
444    2026    第3クォーター    教養教育院    化学実験１    山地 秀樹    木3,4    3U830
445    2026    第3クォーター    教養教育院    情報科学１    孫　一    木3    3U865
446    2026    第3クォーター    教養教育院    情報科学１    三林　亮太    木3    3U866
447    2026    第4クォーター    教養教育院    外国語セミナーＢ（ドイツ語）(主：外国語セミナーＢ（ドイツ語）)    安田　麗    木3    4G473
448    2026    第4クォーター    教養教育院    外国語セミナーＢ（フランス語）(主：外国語セミナーＢ（フランス語）)    礒谷　有亮    木3    4G545
449    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    畠中　茉莉子    木3    4U417
450    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    林 良子    木3    4U418
451    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    毛利 真実    木3    4U442
452    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    TRUMMER-FUKADA STEFAN    木3    4U443
453    2026    第4クォーター    教養教育院    第三外国語（ドイツ語）Ｔ４    畠中　茉莉子    木3    4U462
454    2026    第4クォーター    教養教育院    外国語セミナーＢ（ドイツ語）(副：外国語セミナーＢ（ドイツ語）)    安田　麗    木3    4U473
455    2026    第4クォーター    教養教育院    フランス語初級Ａ４    箱田　徹    木3    4U494
456    2026    第4クォーター    教養教育院    フランス語初級Ａ４    馬場　智也    木3    4U496
457    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    ストキンジェル　アルノー    木3    4U516
458    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    釣 馨    木3    4U517
459    2026    第4クォーター    教養教育院    第三外国語（フランス語）Ｔ４    箱田　徹    木3    4U535
460    2026    第4クォーター    教養教育院    外国語セミナーＢ（フランス語）(副：外国語セミナーＢ（フランス語）)    礒谷　有亮    木3    4U545
461    2026    第4クォーター    教養教育院    中国語初級Ａ４    陳　暁    木3    4U584
462    2026    第4クォーター    教養教育院    中国語初級Ｂ４    馬 麗娟    木3    4U610
463    2026    第4クォーター    教養教育院    中国語初級Ｂ４    夏　麒    木3    4U611
464    2026    第4クォーター    教養教育院    中国語初級Ｂ４    畢　奇    木3    4U612
465    2026    第4クォーター    教養教育院    中国語初級Ｂ４    李　玥    木3    4U613
466    2026    第4クォーター    教養教育院    中国語初級Ｂ４    桂　小蘭    木3    4U614
467    2026    第4クォーター    教養教育院    中国語初級Ｂ４    高　茜    木3    4U615
468    2026    第4クォーター    教養教育院    ロシア語初級Ｂ４    クドヤーロワ　タチアーナ    木3    4U653
469    2026    第4クォーター    教養教育院    線形代数入門２    森本　和輝    木3    4U747
470    2026    第4クォーター    教養教育院    情報科学２    孫　一    木3    4U865
471    2026    第4クォーター    教養教育院    情報科学２    三林　亮太    木3    4U866
472    2026    第1クォーター    教養教育院    多言語セミナー１（イタリア語）(主：多言語セミナー１（イタリア語）)    佐藤　良輔    木4    1G096
473    2026    第1クォーター    教養教育院    複言語共修セミナー（タンデム）(主：複言語共修セミナー（タンデム）)    村山　かなえ    木4    1G101
474    2026    第1クォーター    教養教育院    外国語セミナーＣ（ドイツ語）(主：外国語セミナーＣ（ドイツ語）)    Bjoern Kasper    木4    1G472
475    2026    第1クォーター    教養教育院    多言語セミナー１（イタリア語）(副：多言語セミナー１（イタリア語）)    佐藤　良輔    木4    1U096
476    2026    第1クォーター    教養教育院    複言語共修セミナー（タンデム）(副：複言語共修セミナー（タンデム）)    村山　かなえ    木4    1U101
477    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    久山　雄甫    木4    1U419
478    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    畠中　茉莉子    木4    1U420
479    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    毛利 真実    木4    1U444
480    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    TRUMMER-FUKADA STEFAN    木4    1U445
481    2026    第1クォーター    教養教育院    第三外国語（ドイツ語）Ｔ１    久山　雄甫    木4    1U463
482    2026    第1クォーター    教養教育院    外国語セミナーＣ（ドイツ語）(副：外国語セミナーＣ（ドイツ語）)    Bjoern Kasper    木4    1U472
483    2026    第1クォーター    教養教育院    フランス語初級Ａ１    廣田　郷士    木4    1U497
484    2026    第1クォーター    教養教育院    フランス語初級Ａ１    箱田　徹    木4    1U498
485    2026    第1クォーター    教養教育院    フランス語初級Ａ１    石田　雄樹    木4    1U499
486    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    ストキンジェル　アルノー    木4    1U518
487    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    釣 馨    木4    1U519
488    2026    第1クォーター    教養教育院    第三外国語（フランス語）Ｔ１    石田　雄樹    木4    1U536
489    2026    第1クォーター    教養教育院    中国語初級Ａ１    高橋　康徳    木4    1U584
490    2026    第1クォーター    教養教育院    中国語初級Ａ１    陳　凱僑    木4    1U585
491    2026    第1クォーター    教養教育院    中国語初級Ｂ１    高　茜    木4    1U618
492    2026    第1クォーター    教養教育院    中国語初級Ｂ１    リン　洋子    木4    1U619
493    2026    第1クォーター    教養教育院    中国語初級Ｂ１    畢　奇    木4    1U620
494    2026    第1クォーター    教養教育院    中国語初級Ｂ１    張　昆    木4    1U621
495    2026    第1クォーター    教養教育院    中国語初級Ｂ１    馬 麗娟    木4    1U622
496    2026    第1クォーター    教養教育院    中国語初級Ｂ１    陳　暁    木4    1U623
497    2026    第1クォーター    教養教育院    中国語初級Ｂ１    団　陽子    木4    1U624
498    2026    第1クォーター    教養教育院    ロシア語初級Ｂ１    クドヤーロワ　タチアーナ    木4    1U654
499    2026    第1クォーター    教養教育院    情報基礎    長松 隆    木4    1U8Z1
500    2026    第1クォーター    教養教育院    情報基礎    森　亮太    木4    1U8Z2
501    2026    第2クォーター    教養教育院    多言語セミナー２（イタリア語）(主：多言語セミナー２（イタリア語）)    佐藤　良輔    木4    2G102
502    2026    第2クォーター    教養教育院    複言語共修セミナー（外国語としての日本語）(主：複言語共修セミナー（外国語としての日本語）)    村山　かなえ    木4    2G107
503    2026    第2クォーター    教養教育院    外国語セミナーＤ（ドイツ語）(主：外国語セミナーＤ（ドイツ語）)    Bjoern Kasper    木4    2G472
504    2026    第2クォーター    教養教育院    多言語セミナー２（イタリア語）(副：多言語セミナー２（イタリア語）)    佐藤　良輔    木4    2U102
505    2026    第2クォーター    教養教育院    複言語共修セミナー（外国語としての日本語）(副：複言語共修セミナー（外国語としての日本語）)    村山　かなえ    木4    2U107
506    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    久山　雄甫    木4    2U419
507    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    畠中　茉莉子    木4    2U420
508    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    毛利 真実    木4    2U444
509    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    TRUMMER-FUKADA STEFAN    木4    2U445
510    2026    第2クォーター    教養教育院    第三外国語（ドイツ語）Ｔ２    久山　雄甫    木4    2U463
511    2026    第2クォーター    教養教育院    外国語セミナーＤ（ドイツ語）(副：外国語セミナーＤ（ドイツ語）)    Bjoern Kasper    木4    2U472
512    2026    第2クォーター    教養教育院    フランス語初級Ａ２    廣田　郷士    木4    2U497
513    2026    第2クォーター    教養教育院    フランス語初級Ａ２    箱田　徹    木4    2U498
514    2026    第2クォーター    教養教育院    フランス語初級Ａ２    石田　雄樹    木4    2U499
515    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    ストキンジェル　アルノー    木4    2U518
516    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    釣 馨    木4    2U519
517    2026    第2クォーター    教養教育院    第三外国語（フランス語）Ｔ２    石田　雄樹    木4    2U536
518    2026    第2クォーター    教養教育院    中国語初級Ａ２    高橋　康徳    木4    2U584
519    2026    第2クォーター    教養教育院    中国語初級Ａ２    陳　凱僑    木4    2U585
520    2026    第2クォーター    教養教育院    中国語初級Ｂ２    高　茜    木4    2U618
521    2026    第2クォーター    教養教育院    中国語初級Ｂ２    リン　洋子    木4    2U619
522    2026    第2クォーター    教養教育院    中国語初級Ｂ２    畢　奇    木4    2U620
523    2026    第2クォーター    教養教育院    中国語初級Ｂ２    張　昆    木4    2U621
524    2026    第2クォーター    教養教育院    中国語初級Ｂ２    馬 麗娟    木4    2U622
525    2026    第2クォーター    教養教育院    中国語初級Ｂ２    陳　暁    木4    2U623
526    2026    第2クォーター    教養教育院    中国語初級Ｂ２    団　陽子    木4    2U624
527    2026    第2クォーター    教養教育院    ロシア語初級Ｂ２    クドヤーロワ　タチアーナ    木4    2U654
528    2026    第3クォーター    教養教育院    複言語共修セミナー（タンデム）(主：複言語共修セミナー（タンデム）)    村山　かなえ    木4    3G112
529    2026    第3クォーター    教養教育院    複言語共修セミナー（タンデム）(副：複言語共修セミナー（タンデム）)    村山　かなえ    木4    3U112
530    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    久山　雄甫    木4    3U419
531    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    畠中　茉莉子    木4    3U420
532    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    毛利 真実    木4    3U444
533    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    TRUMMER-FUKADA STEFAN    木4    3U445
534    2026    第3クォーター    教養教育院    第三外国語（ドイツ語）Ｔ３    久山　雄甫    木4    3U463
535    2026    第3クォーター    教養教育院    フランス語初級Ａ３    馬場　智也    木4    3U497
536    2026    第3クォーター    教養教育院    フランス語初級Ａ３    石田　雄樹    木4    3U499
537    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    ストキンジェル　アルノー    木4    3U518
538    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    釣 馨    木4    3U519
539    2026    第3クォーター    教養教育院    第三外国語（フランス語）Ｔ３    石田　雄樹    木4    3U536
540    2026    第3クォーター    教養教育院    中国語初級Ｂ３    小野　絵理    木4    3U617
541    2026    第3クォーター    教養教育院    中国語初級Ｂ３    馬 麗娟    木4    3U618
542    2026    第3クォーター    教養教育院    中国語初級Ｂ３    畢　奇    木4    3U619
543    2026    第3クォーター    教養教育院    中国語初級Ｂ３    高　茜    木4    3U620
544    2026    第3クォーター    教養教育院    中国語初級Ｂ３    リン　洋子    木4    3U621
545    2026    第3クォーター    教養教育院    中国語初級Ｂ３    桂　小蘭    木4    3U622
546    2026    第3クォーター    教養教育院    中国語初級Ｂ３    康　敏    木4    3U623
547    2026    第3クォーター    教養教育院    中国語初級Ｂ３    李　玥    木4    3U624
548    2026    第3クォーター    教養教育院    中国語初級Ｂ３    団　陽子    木4    3U625
549    2026    第3クォーター    教養教育院    ロシア語初級Ｂ３    クドヤーロワ　タチアーナ    木4    3U654
550    2026    第3クォーター    教養教育院    連続体力学基礎    久保木　一浩    木4    3U806
551    2026    第3クォーター    教養教育院    連続体力学基礎    園田　英徳    木4    3U807
552    2026    第3クォーター    教養教育院    連続体力学基礎    山口　皓史    木4    3U808
553    2026    第3クォーター    教養教育院    連続体力学基礎    相馬　聡文    木4    3U809
554    2026    第3クォーター    教養教育院    連続体力学基礎    藤 秀樹    木4    3U810
555    2026    第3クォーター    教養教育院    情報科学１    片山　修    木4    3U867
556    2026    第4クォーター    教養教育院    グローバルエキスパートセミナー(主：グローバルエキスパートセミナー)    岡部　友樹    木4    4G105
557    2026    第4クォーター    教養教育院    グローバルエキスパートセミナー(副：グローバルエキスパートセミナー)    岡部　友樹    木4    4U105
558    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    久山　雄甫    木4    4U419
559    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    畠中　茉莉子    木4    4U420
560    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    毛利 真実    木4    4U444
561    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    TRUMMER-FUKADA STEFAN    木4    4U445
562    2026    第4クォーター    教養教育院    第三外国語（ドイツ語）Ｔ４    久山　雄甫    木4    4U463
563    2026    第4クォーター    教養教育院    フランス語初級Ａ４    馬場　智也    木4    4U497
564    2026    第4クォーター    教養教育院    フランス語初級Ａ４    石田　雄樹    木4    4U499
565    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    ストキンジェル　アルノー    木4    4U518
566    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    釣 馨    木4    4U519
567    2026    第4クォーター    教養教育院    第三外国語（フランス語）Ｔ４    石田　雄樹    木4    4U536
568    2026    第4クォーター    教養教育院    中国語初級Ｂ４    小野　絵理    木4    4U617
569    2026    第4クォーター    教養教育院    中国語初級Ｂ４    馬 麗娟    木4    4U618
570    2026    第4クォーター    教養教育院    中国語初級Ｂ４    畢　奇    木4    4U619
571    2026    第4クォーター    教養教育院    中国語初級Ｂ４    高　茜    木4    4U620
572    2026    第4クォーター    教養教育院    中国語初級Ｂ４    リン　洋子    木4    4U621
573    2026    第4クォーター    教養教育院    中国語初級Ｂ４    桂　小蘭    木4    4U622
574    2026    第4クォーター    教養教育院    中国語初級Ｂ４    康　敏    木4    4U623
575    2026    第4クォーター    教養教育院    中国語初級Ｂ４    李　玥    木4    4U624
576    2026    第4クォーター    教養教育院    中国語初級Ｂ４    団　陽子    木4    4U625
577    2026    第4クォーター    教養教育院    ロシア語初級Ｂ４    クドヤーロワ　タチアーナ    木4    4U654
578    2026    第4クォーター    教養教育院    熱力学基礎    久保木　一浩    木4    4U806
579    2026    第4クォーター    教養教育院    熱力学基礎　Zは学番指定あり    園田　英徳    木4    4U807
580    2026    第4クォーター    教養教育院    熱力学基礎　Zは学番指定あり    山口　皓史    木4    4U808
581    2026    第4クォーター    教養教育院    熱力学基礎    相馬　聡文    木4    4U809
582    2026    第4クォーター    教養教育院    情報科学２    片山　修    木4    4U867
583    2026    第1クォーター    教養教育院    多言語セミナー１（イタリア語）(主：多言語セミナー１（イタリア語）)    佐藤　良輔    木5    1G097
584    2026    第1クォーター    教養教育院    外国語セミナーＣ（中国語）(主：外国語セミナーＣ（中国語）)    陳　暁    木5    1G632
585    2026    第1クォーター    教養教育院    多言語セミナー１（イタリア語）(副：多言語セミナー１（イタリア語）)    佐藤　良輔    木5    1U097
586    2026    第1クォーター    教養教育院    データサイエンス基礎学    藤　博之    木5    1U112
587    2026    第1クォーター    教養教育院    外国語セミナーＣ（中国語）(副：外国語セミナーＣ（中国語）)    陳　暁    木5    1U632
588    2026    第1クォーター    教養教育院    線形代数入門１    桔梗 宏孝    木5    1U783
589    2026    第1クォーター    教養教育院    線形代数３【再履修】    比嘉　隆二    木5    1U784
590    2026    第2クォーター    教養教育院    多言語セミナー２（イタリア語）(主：多言語セミナー２（イタリア語）)    佐藤　良輔    木5    2G103
591    2026    第2クォーター    教養教育院    外国語セミナーＤ（中国語）(主：外国語セミナーＤ（中国語）)    陳　暁    木5    2G632
592    2026    第2クォーター    教養教育院    地域社会形成基礎論    松下　正和    木5    2U096
