No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
268	2026	後期	文学部	東洋史演習	伊藤　隆郎	木1	3L409
269	2026	第4クォーター	文学部	英会話（b）	UENO JESSICA GOODFELLOW	木1	4L069
270	2026	第4クォーター	文学部	東洋史演習（b）	伊藤　隆郎	木1	4L070
271	2026	第3クォーター	文学部	英作文（a）	UENO JESSICA GOODFELLOW	木2	3L071
272	2026	第3クォーター	文学部	日本史特殊講義（a）	古市　晃	木2	3L072
273	2026	第3クォーター	文学部	日本史（a）	古市　晃	木2	3L073
274	2026	第3クォーター	文学部	日本古代中世史（a）	古市　晃	木2	3L074
275	2026	第3クォーター	文学部	東洋史特殊講義（a）	伊藤　隆郎	木2	3L075
276	2026	第3クォーター	文学部	東洋史（a）	伊藤　隆郎	木2	3L076
277	2026	第3クォーター	文学部	東洋古代中世史（a）	伊藤　隆郎	木2	3L077
278	2026	第3クォーター	文学部	英語学演習（a）	田中　真一	木2	3L078
279	2026	第3クォーター	文学部	社会学演習（a）	白鳥 義彦	木2	3L079
280	2026	第3クォーター	文学部	高度教養セミナー文学部Ａ（a）	大畑　浩志	木2	3L122
281	2026	後期	文学部	人文学基礎・中国文学	早川　太基	木2	3L410
282	2026	後期	文学部	韓国語	朴 鍾祐	木2	3L411
283	2026	後期	文学部	英作文	UENO JESSICA GOODFELLOW	木2	3L412
284	2026	後期	文学部	フランス文学特殊講義	中畑　寛之	木2	3L413
285	2026	後期	文学部	日本史特殊講義	古市　晃	木2	3L414
286	2026	後期	文学部	日本史	古市　晃	木2	3L415
287	2026	後期	文学部	日本古代中世史	古市　晃	木2	3L416
288	2026	後期	文学部	東洋史特殊講義	伊藤　隆郎	木2	3L417
289	2026	後期	文学部	東洋史	伊藤　隆郎	木2	3L418
290	2026	後期	文学部	東洋古代中世史	伊藤　隆郎	木2	3L419
291	2026	後期	文学部	音声学演習	田中　真一	木2	3L420
292	2026	後期	文学部	英語学演習	田中　真一	木2	3L421
293	2026	後期	文学部	社会学演習	白鳥 義彦	木2	3L422
294	2026	後期	文学部	人文学基礎・社会学	山下　泰幸	木2	3L423
295	2026	後期	文学部	芸術学特殊講義	大橋　完太郎	木2	3L445
296	2026	後期	文学部	芸術学概論	大橋　完太郎	木2	3L446
297	2026	第4クォーター	文学部	英作文（b）	UENO JESSICA GOODFELLOW	木2	4L071
298	2026	第4クォーター	文学部	日本史特殊講義（b）	古市　晃	木2	4L072
299	2026	第4クォーター	文学部	日本史（b）	古市　晃	木2	4L073
300	2026	第4クォーター	文学部	日本古代中世史（b）	古市　晃	木2	4L074
301	2026	第4クォーター	文学部	東洋史特殊講義（b）	伊藤　隆郎	木2	4L075
302	2026	第4クォーター	文学部	東洋史（b）	伊藤　隆郎	木2	4L076
303	2026	第4クォーター	文学部	東洋古代中世史（b）	伊藤　隆郎	木2	4L077
304	2026	第4クォーター	文学部	英語学演習（b）	田中　真一	木2	4L078
305	2026	第4クォーター	文学部	社会学演習（b）	白鳥 義彦	木2	4L079
306	2026	第4クォーター	文学部	高度教養セミナー文学部Ａ（b）	大畑　浩志	木2	4L122
307	2026	第3クォーター	文学部	哲学演習（a）	新川　拓哉	木3	3L080
308	2026	第3クォーター	文学部	国文学特殊講義（a）	田中　智子	木3	3L081
309	2026	第3クォーター	文学部	国文学史（a）	田中　智子	木3	3L082
310	2026	第3クォーター	文学部	日本史演習（a）	古市　晃	木3	3L083
311	2026	第3クォーター	文学部	社会学史（a）	梅村　麦生	木3	3L084
312	2026	第3クォーター	文学部	社会学演習（a）	山下　泰幸	木3	3L085
313	2026	第3クォーター	文学部	日本美術史（a）	野田　麻美	木3	3L086
314	2026	第3クォーター	文学部	地理学特殊講義（a）	増山　聖子	木3	3L087
315	2026	後期	文学部	哲学演習	新川　拓哉	木3	3L424
316	2026	後期	文学部	国文学特殊講義	田中　智子	木3	3L425
317	2026	後期	文学部	国文学史	田中　智子	木3	3L426
318	2026	後期	文学部	日本史演習	古市　晃	木3	3L427
319	2026	後期	文学部	人文学基礎・東洋史学	村井　恭子	木3	3L428
320	2026	後期	文学部	言語学演習	澤田　治	木3	3L429
321	2026	後期	文学部	社会学史	梅村　麦生	木3	3L430
322	2026	後期	文学部	社会学演習	山下　泰幸	木3	3L431
323	2026	後期	文学部	日本美術史	野田　麻美	木3	3L432
324	2026	後期	文学部	美術史特殊講義	野田　麻美	木3	3L433
325	2026	後期	文学部	歴史地理学	増山　聖子	木3	3L434
326	2026	後期	文学部	地理学特殊講義	増山　聖子	木3	3L435
327	2026	第4クォーター	文学部	哲学演習（b）	新川　拓哉	木3	4L080
328	2026	第4クォーター	文学部	国文学特殊講義（b）	田中　智子	木3	4L081
329	2026	第4クォーター	文学部	国文学史（b）	田中　智子	木3	4L082
330	2026	第4クォーター	文学部	日本史演習（b）	古市　晃	木3	4L083
331	2026	第4クォーター	文学部	社会学史（b）	梅村　麦生	木3	4L084
332	2026	第4クォーター	文学部	社会学演習（b）	山下　泰幸	木3	4L085
333	2026	第4クォーター	文学部	日本美術史（b）	野田　麻美	木3	4L086
334	2026	第4クォーター	文学部	地理学特殊講義（b）	増山　聖子	木3	4L087
335	2026	第3クォーター	文学部	国文学特殊講義（a）	梶尾　文武	木4	3L089
336	2026	第3クォーター	文学部	国文学概論（a）	梶尾　文武	木4	3L090
337	2026	第3クォーター	文学部	アメリカ文学特殊講義（a）	山本 秀行	木4	3L091
338	2026	第3クォーター	文学部	比較文化（a）	山本 秀行	木4	3L092
339	2026	第3クォーター	文学部	東洋史演習（a）	真下 裕之	木4	3L093
340	2026	第3クォーター	文学部	社会学演習（a）	佐々木　祐	木4	3L094
341	2026	後期	文学部	国文学特殊講義	梶尾　文武	木4	3L439
342	2026	後期	文学部	国文学概論	梶尾　文武	木4	3L440
343	2026	後期	文学部	アメリカ文学特殊講義	山本 秀行	木4	3L441
344	2026	後期	文学部	比較文化	山本 秀行	木4	3L442
345	2026	後期	文学部	フランス文学演習	Christophe Garrabet	木4	3L443
346	2026	後期	文学部	東洋史演習	真下 裕之	木4	3L444
347	2026	後期	文学部	社会学演習	佐々木　祐	木4	3L447
348	2026	後期	文学部	日本美術史演習	野田　麻美	木4	3L448
349	2026	後期	文学部	アジア美術史演習	野田　麻美	木4	3L449
350	2026	第4クォーター	文学部	国文学特殊講義（b）	梶尾　文武	木4	4L089
351	2026	第4クォーター	文学部	国文学概論（b）	梶尾　文武	木4	4L090
352	2026	第4クォーター	文学部	アメリカ文学特殊講義（b）	山本 秀行	木4	4L091
353	2026	第4クォーター	文学部	比較文化（b）	山本 秀行	木4	4L092
354	2026	第4クォーター	文学部	東洋史演習（b）	真下 裕之	木4	4L093
